id;arrondissement_id;quartier_id;note_maison;note_agence;mois
12;6610614;6610997;6.89;0.88;OCT
13;6610614;6610997;7.42;6.76;JUIL
14;6610614;6610997;3.09;3.23;DEC
15;6610614;6610997;4.11;2.73;AOUT
16;6610614;6610997;0.65;4.67;AVRIL
17;6610614;6610997;9.47;9.93;DEC
18;6610614;6610997;9.8;9.83;MAI
19;6610614;6610997;3.97;8.25;JUIN
20;6610614;6610997;4.98;2.96;SEPT
21;6610614;6610997;1.91;8.58;MAI
22;6610614;6610997;1.42;7.42;AVRIL
23;6610614;6610997;5.27;3.21;DEC
24;6610614;6610997;5.8;8.88;JUIN
25;6610614;6610997;3.37;4.05;AVRIL
26;6610614;6610997;2.8;1.22;JANV
27;6610614;6610997;2.64;5.72;AOUT
28;6610614;6610997;9.51;2.54;FEV
29;6610614;6610997;6.62;2.89;AVRIL
30;6610614;6610997;7.33;9.11;MARS
31;6610614;6610997;0.62;7.04;SEPT
32;6610614;6610997;0.17;0.68;AOUT
33;6610614;6610997;0.11;3.06;JUIN
34;6610614;6610997;8.24;2.33;FEV
35;6610614;6610997;8.93;9.22;DEC
36;6610614;6610997;0.18;7.06;AOUT
37;6610614;6610997;0.86;6.07;MARS
38;6610614;6610997;2.02;4.77;JUIN
39;6610614;6610997;6.37;0.44;JANV
40;6610614;6610997;8.02;7.4;DEC
41;6610614;6610997;0.2;1.58;NOV
42;6610614;6610997;1.0;8.8;DEC
43;6610614;6610997;2.52;0.17;AOUT
44;6610614;6610997;6.5;5.11;JUIN
45;6610614;6610997;6.2;2.53;MARS
46;6610614;6610997;0.99;9.71;SEPT
47;6610614;6610997;7.25;8.93;NOV
48;6610614;6610997;6.81;7.41;OCT
49;6610614;6610997;3.28;3.92;OCT
50;6610614;6610997;2.05;5.73;OCT
1;6610614;6611897;0.58;3.03;FEV
2;6610614;6611897;2.91;7.94;MAI
3;6610614;6611897;3.58;6.42;MAI
4;6610614;6611897;2.27;6.19;SEPT
5;6610614;6611897;5.7;9.03;FEV
6;6610614;6611897;5.58;1.37;FEV
7;6610614;6611897;5.85;6.31;AVRIL
8;6610614;6611897;0.12;5.26;JANV
9;6610614;6611897;6.25;3.3;SEPT
10;6610614;6611897;6.06;3.08;MARS
11;6610614;6611897;1.3;4.66;SEPT
12;6610614;6611897;8.8;8.61;FEV
13;6610614;6611897;6.59;6.86;JUIL
14;6610614;6611897;1.29;5.03;SEPT
15;6610614;6611897;8.91;6.41;FEV
16;6610614;6611897;2.83;2.39;MAI
17;6610614;6611897;2.25;2.93;AVRIL
18;6610614;6611897;3.21;1.98;SEPT
19;6610614;6611897;9.29;8.97;AOUT
20;6610614;6611897;2.51;1.99;AOUT
21;6610614;6611897;6.85;2.67;OCT
22;6610614;6611897;9.74;1.32;MAI
23;6610614;6611897;2.35;7.21;MAI
24;6610614;6611897;1.54;3.94;FEV
25;6610614;6611897;3.92;6.7;JUIL
26;6610614;6611897;4.3;4.14;MAI
27;6610614;6611897;2.85;1.74;NOV
28;6610614;6611897;1.58;3.1;OCT
29;6610614;6611897;8.14;4.35;AVRIL
30;6610614;6611897;0.35;6.09;NOV
31;6610614;6611897;8.15;1.04;MARS
32;6610614;6611897;8.5;9.39;AOUT
33;6610614;6611897;4.26;4.13;AVRIL
34;6610614;6611897;5.84;9.28;JUIN
35;6610614;6611897;0.5;5.47;JUIN
36;6610614;6611897;1.71;1.6;NOV
37;6610614;6611897;7.48;0.03;MAI
38;6610614;6611897;2.33;5.81;AOUT
39;6610614;6611897;6.33;5.97;MAI
40;6610614;6611897;4.67;2.85;SEPT
41;6610614;6611897;5.19;2.59;JUIN
42;6610614;6611897;8.31;4.89;JANV
43;6610614;6611897;6.54;8.99;JUIN
44;6610614;6611897;9.01;8.0;JUIN
45;6610614;6611897;7.96;9.55;AOUT
46;6610614;6611897;8.73;7.11;SEPT
47;6610614;6611897;1.58;6.62;FEV
48;6610614;6611897;9.72;5.53;OCT
49;6610614;6611897;7.89;2.24;AOUT
50;6610614;6611897;2.01;3.85;MAI
1;6610614;6611973;9.8;6.28;JUIL
2;6610614;6611973;9.58;4.92;JANV
3;6610614;6611973;0.09;2.67;MAI
4;6610614;6611973;5.7;4.22;DEC
5;6610614;6611973;8.76;7.66;DEC
6;6610614;6611973;1.85;3.18;OCT
7;6610614;6611973;8.18;4.39;AVRIL
8;6610614;6611973;0.15;2.76;JUIL
9;6610614;6611973;1.13;3.08;NOV
10;6610614;6611973;5.89;0.33;NOV
11;6610614;6611973;8.77;5.63;MAI
12;6610614;6611973;0.44;3.82;JUIL
13;6610614;6611973;9.11;5.22;AVRIL
14;6610614;6611973;3.36;0.54;AVRIL
15;6610614;6611973;4.07;3.93;MARS
16;6610614;6611973;6.29;0.83;JANV
17;6610614;6611973;8.45;3.97;DEC
18;6610614;6611973;4.88;8.27;JUIL
19;6610614;6611973;0.41;5.6;SEPT
20;6610614;6611973;7.1;5.02;AOUT
21;6610614;6611973;1.54;6.05;AOUT
22;6610614;6611973;0.67;8.68;FEV
23;6610614;6611973;1.14;3.34;JANV
24;6610614;6611973;2.86;3.15;JUIN
25;6610614;6611973;6.6;4.65;JUIN
26;6610614;6611973;7.92;7.83;JUIL
27;6610614;6611973;9.54;1.56;JANV
28;6610614;6611973;2.27;6.25;JUIL
29;6610614;6611973;8.13;0.58;MAI
30;6610614;6611973;8.34;5.27;AVRIL
31;6610614;6611973;5.54;9.57;SEPT
32;6610614;6611973;5.62;6.08;JUIN
33;6610614;6611973;9.54;6.49;MAI
34;6610614;6611973;4.63;8.53;AVRIL
35;6610614;6611973;2.5;6.15;JUIL
36;6610614;6611973;0.99;7.95;MAI
37;6610614;6611973;1.66;9.96;MARS
38;6610614;6611973;4.4;6.79;MAI
39;6610614;6611973;0.04;4.86;NOV
40;6610614;6611973;9.71;8.09;JUIL
41;6610614;6611973;1.54;7.05;OCT
42;6610614;6611973;3.1;5.12;AVRIL
43;6610614;6611973;8.17;3.93;NOV
44;6610614;6611973;3.06;8.12;DEC
45;6610614;6611973;8.47;8.71;OCT
46;6610614;6611973;0.04;4.85;MAI
47;6610614;6611973;1.77;7.34;JUIL
48;6610614;6611973;0.27;0.93;SEPT
49;6610614;6611973;2.16;8.39;OCT
50;6610614;6611973;7.76;1.85;AOUT
1;6610614;6611974;6.47;9.51;JANV
2;6610614;6611974;1.59;5.15;NOV
3;6610614;6611974;1.44;0.73;MAI
4;6610614;6611974;6.62;9.98;MARS
5;6610614;6611974;9.1;3.23;AOUT
6;6610614;6611974;2.64;2.6;JUIL
7;6610614;6611974;0.71;4.69;MAI
8;6610614;6611974;7.23;8.5;NOV
9;6610614;6611974;0.72;4.16;AOUT
10;6610614;6611974;2.26;8.28;OCT
11;6610614;6611974;6.6;5.95;SEPT
12;6610614;6611974;3.29;7.92;JUIL
13;6610614;6611974;3.77;7.1;OCT
14;6610614;6611974;7.47;8.33;MARS
15;6610614;6611974;1.54;1.24;AVRIL
16;6610614;6611974;8.85;7.83;JUIL
17;6610614;6611974;2.48;2.52;AOUT
18;6610614;6611974;2.4;3.8;AOUT
19;6610614;6611974;1.49;9.25;AVRIL
20;6610614;6611974;0.91;3.39;NOV
21;6610614;6611974;9.35;0.63;SEPT
22;6610614;6611974;3.97;7.74;JANV
23;6610614;6611974;6.61;9.82;DEC
24;6610614;6611974;0.7;0.68;OCT
25;6610614;6611974;2.88;2.71;JANV
26;6610614;6611974;2.13;3.99;JUIN
27;6610614;6611974;7.54;3.23;NOV
28;6610614;6611974;3.69;7.76;AVRIL
29;6610614;6611974;7.75;1.88;NOV
30;6610614;6611974;7.87;6.45;SEPT
31;6610614;6611974;8.85;7.91;MAI
32;6610614;6611974;7.31;2.38;OCT
33;6610614;6611974;0.28;6.64;FEV
34;6610614;6611974;2.1;0.38;OCT
35;6610614;6611974;8.73;5.18;JANV
36;6610614;6611974;4.47;2.71;SEPT
37;6610614;6611974;7.25;6.1;JUIN
38;6610614;6611974;1.97;9.03;JUIL
39;6610614;6611974;9.72;8.47;JANV
40;6610614;6611974;4.82;0.77;AVRIL
41;6610614;6611974;0.77;4.77;JUIN
42;6610614;6611974;2.93;0.66;JUIN
43;6610614;6611974;2.79;5.6;AVRIL
44;6610614;6611974;0.01;0.65;SEPT
45;6610614;6611974;1.1;5.75;AOUT
46;6610614;6611974;9.36;9.64;AVRIL
47;6610614;6611974;0.82;4.15;JUIL
48;6610614;6611974;8.99;4.37;JUIN
49;6610614;6611974;9.8;6.69;NOV
50;6610614;6611974;3.05;9.95;JUIL
1;6610614;6612114;7.41;7.67;OCT
2;6610614;6612114;0.42;3.2;DEC
3;6610614;6612114;8.68;0.9;JUIL
4;6610614;6612114;7.07;5.53;JUIN
5;6610614;6612114;2.42;4.62;AVRIL
6;6610614;6612114;4.71;3.26;OCT
7;6610614;6612114;8.95;9.52;SEPT
8;6610614;6612114;6.12;0.45;FEV
9;6610614;6612114;0.63;2.12;JUIN
10;6610614;6612114;8.9;3.28;MAI
11;6610614;6612114;7.74;1.58;SEPT
12;6610614;6612114;4.09;6.93;JANV
13;6610614;6612114;4.62;8.18;DEC
14;6610614;6612114;3.49;6.56;OCT
15;6610614;6612114;0.76;9.11;AOUT
16;6610614;6612114;3.57;7.49;OCT
17;6610614;6612114;3.34;9.78;AOUT
18;6610614;6612114;2.17;8.9;FEV
19;6610614;6612114;2.62;2.16;AVRIL
20;6610614;6612114;2.13;3.03;JANV
21;6610614;6612114;5.65;9.22;MARS
22;6610614;6612114;6.05;2.01;FEV
23;6610614;6612114;5.51;4.32;OCT
24;6610614;6612114;9.62;6.81;AVRIL
25;6610614;6612114;0.05;7.31;MARS
26;6610614;6612114;6.18;3.86;FEV
27;6610614;6612114;7.79;4.25;AVRIL
28;6610614;6612114;1.5;6.34;FEV
29;6610614;6612114;7.99;7.31;AOUT
30;6610614;6612114;4.74;7.15;AVRIL
31;6610614;6612114;3.1;0.12;SEPT
32;6610614;6612114;2.33;4.28;DEC
33;6610614;6612114;6.41;9.35;MARS
34;6610614;6612114;4.57;0.8;JUIN
35;6610614;6612114;8.25;3.2;SEPT
36;6610614;6612114;4.22;2.62;MARS
37;6610614;6612114;5.41;4.21;JANV
38;6610614;6612114;6.01;4.45;AVRIL
39;6610614;6612114;4.17;3.36;JANV
40;6610614;6612114;6.3;7.74;AOUT
41;6610614;6612114;1.45;9.96;AVRIL
42;6610614;6612114;7.07;8.74;AOUT
43;6610614;6612114;1.33;7.84;FEV
44;6610614;6612114;4.91;0.25;AVRIL
45;6610614;6612114;5.28;3.73;NOV
46;6610614;6612114;6.17;2.23;FEV
47;6610614;6612114;6.19;4.88;AOUT
48;6610614;6612114;8.92;4.77;JUIN
49;6610614;6612114;1.33;2.71;JANV
50;6610614;6612114;0.32;8.06;MAI
1;6610614;6612256;6.3;2.75;AOUT
2;6610614;6612256;4.13;2.14;SEPT
3;6610614;6612256;0.36;7.68;JUIL
4;6610614;6612256;2.95;1.47;MARS
5;6610614;6612256;1.15;9.2;FEV
6;6610614;6612256;7.22;2.72;AOUT
7;6610614;6612256;2.38;5.16;MAI
8;6610614;6612256;5.91;4.45;FEV
9;6610614;6612256;6.94;9.47;JUIN
10;6610614;6612256;6.68;4.55;DEC
11;6610614;6612256;7.67;5.43;SEPT
12;6610614;6612256;8.72;0.75;OCT
13;6610614;6612256;5.5;1.63;JUIN
14;6610614;6612256;1.57;9.18;AVRIL
15;6610614;6612256;1.61;2.06;JUIL
16;6610614;6612256;6.59;9.18;FEV
17;6610614;6612256;2.02;9.41;AVRIL
18;6610614;6612256;8.89;9.91;SEPT
19;6610614;6612256;1.6;4.23;JUIL
20;6610614;6612256;0.45;6.47;AOUT
21;6610614;6612256;3.55;8.84;JUIL
22;6610614;6612256;7.31;2.2;OCT
23;6610614;6612256;5.0;3.01;JUIL
24;6610614;6612256;0.68;2.84;FEV
25;6610614;6612256;7.47;5.75;FEV
26;6610614;6612256;0.2;2.85;DEC
27;6610614;6612256;0.85;4.1;OCT
28;6610614;6612256;6.18;8.29;MAI
29;6610614;6612256;0.86;2.51;FEV
30;6610614;6612256;6.44;8.06;OCT
31;6610614;6612256;4.19;1.29;AOUT
32;6610614;6612256;0.76;4.6;AOUT
33;6610614;6612256;5.18;2.89;AVRIL
34;6610614;6612256;2.2;7.62;OCT
35;6610614;6612256;7.97;9.41;SEPT
36;6610614;6612256;9.59;9.09;FEV
37;6610614;6612256;7.43;8.05;JUIL
38;6610614;6612256;0.19;1.58;AOUT
39;6610614;6612256;7.02;6.09;FEV
40;6610614;6612256;8.73;7.35;JUIL
41;6610614;6612256;3.44;1.59;JUIL
42;6610614;6612256;5.45;4.79;AVRIL
43;6610614;6612256;1.2;6.36;SEPT
44;6610614;6612256;2.16;0.38;FEV
45;6610614;6612256;0.33;2.97;JUIL
46;6610614;6612256;4.79;9.45;DEC
47;6610614;6612256;1.78;5.47;NOV
48;6610614;6612256;1.22;6.91;AOUT
49;6610614;6612256;4.6;2.9;OCT
50;6610614;6612256;6.97;8.51;MAI
1;6610614;6612342;2.61;0.09;MAI
2;6610614;6612342;10.0;7.77;JUIL
3;6610614;6612342;7.44;0.81;JUIN
4;6610614;6612342;5.19;6.76;AVRIL
5;6610614;6612342;6.73;2.39;JANV
6;6610614;6612342;6.31;1.27;AVRIL
7;6610614;6612342;6.23;1.62;MAI
8;6610614;6612342;3.51;9.74;JANV
9;6610614;6612342;9.85;9.48;AVRIL
10;6610614;6612342;2.26;4.17;JUIL
11;6610614;6612342;1.79;6.22;NOV
12;6610614;6612342;6.62;4.67;OCT
13;6610614;6612342;9.13;1.85;AVRIL
14;6610614;6612342;2.03;8.99;JUIL
15;6610614;6612342;1.28;5.58;FEV
16;6610614;6612342;5.98;1.75;FEV
17;6610614;6612342;6.69;5.71;JUIN
18;6610614;6612342;5.03;7.63;MAI
19;6610614;6612342;4.34;0.98;AVRIL
20;6610614;6612342;4.36;0.38;DEC
21;6610614;6612342;1.42;1.21;JUIN
22;6610614;6612342;9.21;1.6;JUIN
23;6610614;6612342;1.97;7.92;DEC
24;6610614;6612342;3.02;2.17;SEPT
25;6610614;6612342;4.37;3.83;MAI
26;6610614;6612342;4.45;8.81;FEV
27;6610614;6612342;9.18;9.0;FEV
28;6610614;6612342;5.99;7.4;FEV
29;6610614;6612342;7.01;1.0;JANV
30;6610614;6612342;5.0;8.07;MAI
31;6610614;6612342;6.99;6.78;JANV
32;6610614;6612342;8.91;9.88;NOV
33;6610614;6612342;2.34;1.22;JUIL
34;6610614;6612342;4.58;4.17;OCT
35;6610614;6612342;9.87;3.33;JANV
36;6610614;6612342;5.5;6.16;NOV
37;6610614;6612342;1.46;5.78;FEV
38;6610614;6612342;8.89;2.32;JANV
39;6610614;6612342;6.19;6.95;DEC
40;6610614;6612342;3.74;7.41;AVRIL
41;6610614;6612342;7.07;7.92;JUIL
42;6610614;6612342;0.88;4.33;JUIN
43;6610614;6612342;6.48;8.34;MARS
44;6610614;6612342;6.28;1.87;AVRIL
45;6610614;6612342;4.95;6.55;DEC
46;6610614;6612342;4.0;8.91;JANV
47;6610614;6612342;7.12;2.07;MAI
48;6610614;6612342;8.62;1.13;DEC
49;6610614;6612342;9.13;6.48;JUIL
50;6610614;6612342;4.8;7.5;SEPT
1;6610615;6613385;6.38;8.63;JUIN
2;6610615;6613385;6.99;0.03;SEPT
3;6610615;6613385;4.36;0.24;SEPT
4;6610615;6613385;0.86;4.44;OCT
5;6610615;6613385;6.14;7.38;SEPT
6;6610615;6613385;8.23;5.55;OCT
7;6610615;6613385;2.59;0.44;FEV
8;6610615;6613385;7.21;6.05;MAI
9;6610615;6613385;7.61;5.89;AOUT
10;6610615;6613385;2.61;1.83;AVRIL
11;6610615;6613385;8.29;6.17;AOUT
12;6610615;6613385;0.61;9.09;JUIN
13;6610615;6613385;2.88;4.77;DEC
14;6610615;6613385;6.41;0.12;JUIN
15;6610615;6613385;9.07;8.97;JUIN
16;6610615;6613385;2.9;9.13;AVRIL
17;6610615;6613385;4.28;5.96;MAI
18;6610615;6613385;0.19;1.23;AVRIL
19;6610615;6613385;3.21;9.31;MAI
20;6610615;6613385;5.22;2.65;JUIN
21;6610615;6613385;0.49;4.08;FEV
22;6610615;6613385;4.59;5.97;SEPT
23;6610615;6613385;7.2;7.51;JANV
24;6610615;6613385;1.34;3.02;MARS
25;6610615;6613385;8.09;9.5;DEC
26;6610615;6613385;6.08;8.72;DEC
27;6610615;6613385;2.5;0.94;JANV
28;6610615;6613385;2.4;2.19;OCT
29;6610615;6613385;4.76;8.29;JUIL
30;6610615;6613385;4.42;6.52;JANV
31;6610615;6613385;0.4;3.5;JUIL
32;6610615;6613385;7.48;2.11;OCT
33;6610615;6613385;2.83;7.1;NOV
34;6610615;6613385;7.25;2.74;FEV
35;6610615;6613385;2.96;9.66;JUIN
36;6610615;6613385;8.28;8.64;SEPT
37;6610615;6613385;6.19;4.91;DEC
38;6610615;6613385;4.7;2.05;SEPT
39;6610615;6613385;3.73;7.46;DEC
40;6610615;6613385;8.54;8.13;DEC
41;6610615;6613385;5.1;0.27;SEPT
42;6610615;6613385;1.38;3.79;SEPT
43;6610615;6613385;5.88;0.85;MARS
44;6610615;6613385;0.17;3.69;NOV
45;6610615;6613385;1.51;5.03;JUIL
46;6610615;6613385;1.57;6.83;FEV
47;6610615;6613385;3.75;0.79;MAI
48;6610615;6613385;5.37;3.65;MAI
49;6610615;6613385;2.69;2.93;AVRIL
50;6610615;6613385;5.28;8.15;SEPT
1;6610615;6613428;6.13;1.55;JUIN
2;6610615;6613428;9.36;9.15;MARS
3;6610615;6613428;6.84;2.64;JANV
4;6610615;6613428;3.06;5.09;AOUT
5;6610615;6613428;7.48;7.69;FEV
6;6610615;6613428;6.38;6.39;SEPT
7;6610615;6613428;1.78;6.5;FEV
8;6610615;6613428;5.34;4.42;NOV
9;6610615;6613428;0.76;8.36;NOV
10;6610615;6613428;4.75;4.58;DEC
11;6610615;6613428;0.89;3.89;JUIL
12;6610615;6613428;6.42;4.92;SEPT
13;6610615;6613428;6.5;9.59;JUIN
14;6610615;6613428;8.72;1.5;JANV
15;6610615;6613428;5.7;7.78;FEV
16;6610615;6613428;6.33;0.14;DEC
17;6610615;6613428;2.57;2.63;FEV
18;6610615;6613428;0.41;5.45;SEPT
19;6610615;6613428;9.45;6.39;SEPT
20;6610615;6613428;4.74;9.15;AVRIL
21;6610615;6613428;7.55;4.44;SEPT
22;6610615;6613428;9.92;9.12;NOV
23;6610615;6613428;1.99;9.96;JUIL
24;6610615;6613428;5.4;7.22;SEPT
25;6610615;6613428;8.13;9.78;NOV
26;6610615;6613428;3.04;9.32;JUIN
27;6610615;6613428;4.84;5.43;JANV
28;6610615;6613428;3.15;7.08;OCT
29;6610615;6613428;5.88;2.19;MAI
30;6610615;6613428;2.6;5.52;MARS
31;6610615;6613428;2.45;5.58;JANV
32;6610615;6613428;9.51;9.32;MARS
33;6610615;6613428;5.4;2.72;AOUT
34;6610615;6613428;6.46;2.14;SEPT
35;6610615;6613428;2.11;0.04;AOUT
36;6610615;6613428;8.82;0.57;FEV
37;6610615;6613428;7.87;9.22;MARS
38;6610615;6613428;0.81;5.34;AOUT
39;6610615;6613428;5.89;3.32;OCT
40;6610615;6613428;4.71;1.07;JUIN
41;6610615;6613428;1.28;5.45;DEC
42;6610615;6613428;2.87;1.79;MARS
43;6610615;6613428;6.34;5.9;AVRIL
44;6610615;6613428;5.43;9.3;MAI
45;6610615;6613428;3.43;6.52;NOV
46;6610615;6613428;0.1;5.61;MARS
47;6610615;6613428;6.01;9.95;OCT
48;6610615;6613428;2.53;7.62;AVRIL
49;6610615;6613428;3.34;5.64;OCT
50;6610615;6613428;7.82;3.68;MAI
1;6610615;6613549;3.75;9.48;NOV
2;6610615;6613549;0.7;3.05;SEPT
3;6610615;6613549;5.95;0.51;FEV
4;6610615;6613549;7.16;7.4;FEV
5;6610615;6613549;5.81;5.19;FEV
6;6610615;6613549;2.14;2.36;OCT
7;6610615;6613549;7.52;9.17;MARS
8;6610615;6613549;6.66;6.25;MAI
9;6610615;6613549;2.34;9.78;AVRIL
10;6610615;6613549;8.94;5.3;OCT
11;6610615;6613549;5.31;4.59;OCT
12;6610615;6613549;1.37;6.97;AVRIL
13;6610615;6613549;8.24;8.09;NOV
14;6610615;6613549;2.06;4.72;JUIL
15;6610615;6613549;9.44;0.07;MARS
16;6610615;6613549;9.95;6.49;JANV
17;6610615;6613549;6.7;0.08;MAI
18;6610615;6613549;6.89;0.92;FEV
19;6610615;6613549;1.83;1.26;MARS
20;6610615;6613549;4.27;8.89;JUIL
21;6610615;6613549;9.33;8.2;FEV
22;6610615;6613549;7.65;2.69;JUIN
23;6610615;6613549;8.13;1.99;JUIN
24;6610615;6613549;1.55;5.73;JANV
25;6610615;6613549;2.42;7.63;OCT
26;6610615;6613549;4.97;4.16;MARS
27;6610615;6613549;2.69;1.58;MAI
28;6610615;6613549;1.39;9.05;MARS
29;6610615;6613549;6.67;0.21;FEV
30;6610615;6613549;2.08;3.49;JANV
31;6610615;6613549;6.41;6.93;FEV
32;6610615;6613549;4.07;7.79;OCT
33;6610615;6613549;7.13;0.43;NOV
34;6610615;6613549;4.67;4.27;OCT
35;6610615;6613549;9.47;5.44;JUIN
36;6610615;6613549;5.63;7.29;DEC
37;6610615;6613549;7.53;9.57;DEC
38;6610615;6613549;9.5;6.33;FEV
39;6610615;6613549;7.91;3.28;FEV
40;6610615;6613549;8.18;4.14;OCT
41;6610615;6613549;8.4;7.09;SEPT
42;6610615;6613549;6.62;1.04;MAI
43;6610615;6613549;1.14;6.78;FEV
44;6610615;6613549;8.11;9.72;JANV
45;6610615;6613549;3.75;4.02;JANV
46;6610615;6613549;4.72;7.23;MARS
47;6610615;6613549;0.43;6.52;MAI
48;6610615;6613549;9.41;2.87;MARS
49;6610615;6613549;1.58;5.97;JANV
50;6610615;6613549;7.37;1.13;AVRIL
1;6610615;6613579;8.19;4.28;SEPT
2;6610615;6613579;0.91;8.83;NOV
3;6610615;6613579;4.26;1.73;AVRIL
4;6610615;6613579;6.21;9.56;AVRIL
5;6610615;6613579;5.64;2.15;JANV
6;6610615;6613579;3.11;9.32;NOV
7;6610615;6613579;4.04;2.28;MAI
8;6610615;6613579;6.86;0.89;JUIN
9;6610615;6613579;0.23;5.41;AVRIL
10;6610615;6613579;7.59;0.44;AVRIL
11;6610615;6613579;9.4;5.4;AOUT
12;6610615;6613579;9.51;1.25;FEV
13;6610615;6613579;5.88;0.79;AVRIL
14;6610615;6613579;7.21;4.17;DEC
15;6610615;6613579;7.8;3.78;AVRIL
16;6610615;6613579;6.25;4.52;MAI
17;6610615;6613579;0.22;4.85;JUIN
18;6610615;6613579;7.2;4.82;MARS
19;6610615;6613579;2.57;2.87;SEPT
20;6610615;6613579;8.51;6.26;FEV
21;6610615;6613579;3.53;2.72;NOV
22;6610615;6613579;1.32;4.45;AVRIL
23;6610615;6613579;7.55;7.89;DEC
24;6610615;6613579;9.89;0.29;JUIN
25;6610615;6613579;2.87;8.54;DEC
26;6610615;6613579;7.09;1.22;MAI
27;6610615;6613579;5.99;8.7;OCT
28;6610615;6613579;8.74;7.09;JUIL
29;6610615;6613579;5.93;0.45;JANV
30;6610615;6613579;1.64;3.83;JUIL
31;6610615;6613579;2.04;8.36;DEC
32;6610615;6613579;7.74;7.66;MAI
33;6610615;6613579;7.7;8.65;AOUT
34;6610615;6613579;1.25;6.61;MARS
35;6610615;6613579;5.21;0.65;NOV
36;6610615;6613579;8.2;0.55;AVRIL
37;6610615;6613579;5.5;9.59;AOUT
38;6610615;6613579;9.11;6.42;AVRIL
39;6610615;6613579;1.36;8.33;AVRIL
40;6610615;6613579;5.41;6.58;DEC
41;6610615;6613579;3.68;9.49;OCT
42;6610615;6613579;7.4;9.31;SEPT
43;6610615;6613579;1.14;9.33;AOUT
44;6610615;6613579;3.72;8.71;AOUT
45;6610615;6613579;2.72;0.78;JUIL
46;6610615;6613579;2.4;3.5;FEV
47;6610615;6613579;6.38;9.53;NOV
48;6610615;6613579;7.03;4.89;JANV
49;6610615;6613579;9.83;1.47;JANV
50;6610615;6613579;0.92;5.48;MARS
1;6610615;6614077;3.83;4.71;JUIN
2;6610615;6614077;1.18;2.94;AOUT
3;6610615;6614077;8.9;6.64;OCT
4;6610615;6614077;2.82;9.16;NOV
5;6610615;6614077;2.59;6.02;MAI
6;6610615;6614077;5.41;9.34;NOV
7;6610615;6614077;3.26;3.82;MAI
8;6610615;6614077;1.13;1.29;AVRIL
9;6610615;6614077;6.67;9.52;OCT
10;6610615;6614077;1.74;3.75;MARS
11;6610615;6614077;1.06;9.8;SEPT
12;6610615;6614077;2.95;7.99;AOUT
13;6610615;6614077;0.12;1.6;JUIL
14;6610615;6614077;1.45;2.72;SEPT
15;6610615;6614077;6.09;0.19;JANV
16;6610615;6614077;4.17;3.87;NOV
17;6610615;6614077;4.73;0.9;DEC
18;6610615;6614077;2.26;3.55;AVRIL
19;6610615;6614077;9.49;0.29;JUIL
20;6610615;6614077;0.66;7.17;AOUT
21;6610615;6614077;4.4;2.28;NOV
22;6610615;6614077;9.94;8.06;JUIL
23;6610615;6614077;0.47;5.76;DEC
24;6610615;6614077;9.83;0.06;JANV
25;6610615;6614077;4.46;0.6;JUIN
26;6610615;6614077;5.43;7.08;DEC
27;6610615;6614077;0.76;0.6;JUIN
28;6610615;6614077;4.9;9.19;DEC
29;6610615;6614077;0.52;6.67;JUIN
30;6610615;6614077;9.86;3.38;OCT
31;6610615;6614077;7.72;9.42;MAI
32;6610615;6614077;3.67;8.77;MARS
33;6610615;6614077;5.53;4.82;FEV
34;6610615;6614077;1.75;1.66;MARS
35;6610615;6614077;7.14;6.05;DEC
36;6610615;6614077;8.92;4.51;MAI
37;6610615;6614077;2.38;5.5;DEC
38;6610615;6614077;7.63;4.98;AOUT
39;6610615;6614077;2.0;8.23;SEPT
40;6610615;6614077;3.44;7.0;MAI
41;6610615;6614077;3.38;1.44;DEC
42;6610615;6614077;5.34;6.18;MAI
43;6610615;6614077;7.33;3.84;DEC
44;6610615;6614077;4.79;5.95;OCT
45;6610615;6614077;3.96;2.62;JUIL
46;6610615;6614077;4.26;5.6;FEV
47;6610615;6614077;8.45;5.22;JUIL
48;6610615;6614077;1.51;6.1;MAI
49;6610615;6614077;2.9;9.36;JUIL
50;6610615;6614077;8.85;9.09;MARS
1;6610615;6614152;7.4;2.48;AVRIL
2;6610615;6614152;1.74;5.75;AVRIL
3;6610615;6614152;6.19;7.73;SEPT
4;6610615;6614152;3.63;7.51;AOUT
5;6610615;6614152;5.26;7.25;AVRIL
6;6610615;6614152;3.95;3.25;AOUT
7;6610615;6614152;5.19;6.71;MARS
8;6610615;6614152;5.36;3.73;NOV
9;6610615;6614152;1.41;5.23;MARS
10;6610615;6614152;8.87;6.41;JANV
11;6610615;6614152;9.48;7.67;JUIL
12;6610615;6614152;5.7;0.44;JUIL
13;6610615;6614152;1.04;5.59;AVRIL
14;6610615;6614152;1.57;7.02;MARS
15;6610615;6614152;3.22;9.49;FEV
16;6610615;6614152;3.67;4.7;JUIL
17;6610615;6614152;1.07;7.93;MARS
18;6610615;6614152;6.84;6.32;OCT
19;6610615;6614152;8.09;5.26;NOV
20;6610615;6614152;7.72;6.68;NOV
21;6610615;6614152;5.44;7.52;OCT
22;6610615;6614152;10.0;4.65;AVRIL
23;6610615;6614152;3.72;3.66;JUIN
24;6610615;6614152;6.79;0.04;AVRIL
25;6610615;6614152;4.24;2.35;DEC
26;6610615;6614152;9.49;8.95;NOV
27;6610615;6614152;0.47;7.62;SEPT
28;6610615;6614152;2.4;2.88;MAI
29;6610615;6614152;0.52;3.93;JUIL
30;6610615;6614152;6.18;7.57;JUIN
